id,license,image_url,scientific_name,common_name,"field:diving, snorkeling, angling, shore etc",Usability,Kelp,Photo_Scale,Notes
106534513,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178979899/large.jpeg,Lotella rhacina,Largetooth Beardie,,Yes,Absent,Mid (0.3-1m),
106534516,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178979931/large.jpeg,Acanthopagrus australis,Yellowfin Bream,,Yes,Absent,Mid (0.3-1m),seagrass
106534520,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178979983/large.jpeg,Parma unifasciata,Girdled Scalyfin,,Yes,Absent,Mid (0.3-1m),
106534526,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178980018/large.jpeg,Chelmonops truncatus,Eastern Talma,,Yes,Absent,Mid (0.3-1m),
106534532,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178980070/large.jpeg,Parma microlepis,White-ear,,Yes,Absent,Mid (0.3-1m),
106534545,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178980175/large.jpeg,Parupeneus spilurus,Blacksaddle Goatfish,,Yes,Absent,Close (<30cm),
106534546,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178980172/large.jpeg,Girella tricuspidata,Luderick,,Yes,Absent,Mid (0.3-1m),"maybe present , lots of epiphytic growth"
106534553,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178980250/large.jpeg,Sillago ciliata,Sand Whiting,,Yes,Absent,Mid (0.3-1m),
106534557,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/178980296/large.jpeg,Parupeneus spilurus,Blacksaddle Goatfish,,Yes,Present,Mid (0.3-1m),
106736881,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179367363/large.jpeg,Atypichthys strigatus,Australian Mado,,Yes,Absent,Mid (0.3-1m),
107300085,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180438602/large.jpeg,Pictilabrus laticlavius,Senator Wrasse,,Yes,Present,Mid (0.3-1m),
107364155,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180557359/large.jpeg,Orectolobus maculatus,Spotted Wobbegong,,Yes,Absent,Mid (0.3-1m),
107364162,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180557391/large.jpeg,Atypichthys strigatus,Australian Mado,,Yes,Present,Wide-angle (>1m),mostly crayweed
107364165,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180557439/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Absent,Mid (0.3-1m),
107364169,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180557475/large.jpeg,Achoerodus viridis,Eastern Blue Groper,,Yes,Absent,Mid (0.3-1m),
107528987,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180868756/large.jpg,Scorpis lineolata,Silver Sweep,,Yes,Absent,Mid (0.3-1m),seagrass
107528995,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180868831/large.jpg,Trygonorrhina dumerilii,Southern Fiddler Ray,,Yes,Absent,Mid (0.3-1m),seagrass
107875703,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181519017/large.jpg,Diodon holocanthus,Long-spined Porcupinefish,,Land,,,
108566191,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257789486/large.jpeg,Meuschenia freycineti,Sixspine Leatherjacket,,Land,,,
109533669,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184625132/large.jpeg,Chirodactylus spectabilis,Banded Morwong,,Yes,Absent,Mid (0.3-1m),
109533676,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184625229/large.jpeg,Girella elevata,Rock Blackfish,,Yes,Absent,Wide-angle (>1m),
109533690,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184625551/large.jpeg,Chirodactylus spectabilis,Banded Morwong,,Yes,Absent,Mid (0.3-1m),
110552816,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/186512378/large.jpeg,Carcharias taurus,Greynurse Shark,,Blurry,Present,Wide-angle (>1m),"likely present, blurry"
110625848,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/186647413/large.jpeg,Trachinops taeniatus,Eastern Hulafish,,Yes,Absent,Mid (0.3-1m),
110626566,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/186648743/large.jpeg,Morwong fuscus,Red Morwong,,Yes,Absent,Mid (0.3-1m),
110648017,,https://static.inaturalist.org/photos/186691121/large.jpeg,Dicotylichthys punctulatus,Threebar Porcupinefish,,Land,,,
110708590,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/186802460/large.jpeg,Stethojulis interrupta,Brokenline Wrasse,,Yes,Absent,Close (<30cm),
111587018,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/188387539/large.jpeg,Plagiotremus tapeinosoma,Piano Fangblenny,,Yes,Absent,Close (<30cm),
111906466,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/188970234/large.jpg,Achoerodus viridis,Eastern Blue Groper,,Yes,Absent,Wide-angle (>1m),
112239327,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/189577105/large.jpg,Tetractenos glaber,Smooth Toadfish,,Above Water,,,above water shot
112468720,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/189966629/large.jpeg,Sarda australis,Australian Bonito,,Land,,,
112807150,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/190570160/large.jpg,Bathytoshia brevicaudata,Smooth Stingray,,Yes,Absent,Wide-angle (>1m),
114147713,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/192791095/large.jpg,Orectolobus halei,Gulf Wobbegong,,Yes,Present,Mid (0.3-1m),
114147947,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/192791497/large.jpg,Cleidopus gloriamaris,Australian Pineapplefish,,Yes,Absent,Close (<30cm),
114494780,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/193337299/large.jpg,Cnidoglanis macrocephalus,Estuary Cobbler,,Yes,Absent,Mid (0.3-1m),
115688004,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/195255098/large.jpeg,Acanthopagrus australis,Yellowfin Bream,,Yes,Absent,Mid (0.3-1m),
116364163,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/196417886/large.jpg,Trachurus novaezelandiae,Yellowtail Scad,,Water,,,
116366730,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/196422178/large.jpg,Trachurus novaezelandiae,Yellowtail Scad,,Water,,,
117090338,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/197705099/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Absent,Wide-angle (>1m),cystophora
117090349,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/197705352/large.jpeg,Microcanthus joyceae,East-Australian Stripey,,Yes,Absent,Mid (0.3-1m),cystophora
117090350,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/197705296/large.jpeg,Heteroscarus acroptilus,Rainbow Cale,,Yes,Absent,Mid (0.3-1m),cystophora
117090363,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/197705553/large.jpeg,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,,Yes,Absent,Mid (0.3-1m),
117090370,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/197705696/large.jpeg,Pictilabrus laticlavius,Senator Wrasse,,Yes,Absent,Mid (0.3-1m),
117090372,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/197705713/large.jpeg,Parupeneus spilurus,Blacksaddle Goatfish,,Yes,Absent,Mid (0.3-1m),
117545155,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/198526061/large.jpeg,Pictilabrus laticlavius,Senator Wrasse,,Yes,Present,Mid (0.3-1m),
117545158,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/198526155/large.jpeg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Present,Mid (0.3-1m),
117545177,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/198526476/large.jpeg,Girella tricuspidata,Luderick,,Yes,Absent,Mid (0.3-1m),
117545178,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/198526485/large.jpeg,Pictilabrus laticlavius,Senator Wrasse,,Yes,Absent,Mid (0.3-1m),
119511642,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/202031474/large.jpg,Trachurus novaezelandiae,Yellowtail Scad,,Water,,,
121343587,,https://static.inaturalist.org/photos/205324656/large.jpg,Anoplocapros inermis,Eastern Smooth Boxfish,,Yes,Absent,Mid (0.3-1m),
124797598,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/211563520/large.jpeg,Scorpaena papillosa,Southern Red Scorpionfish,,Yes,Absent,Mid (0.3-1m),
130565907,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/222066588/large.jpg,Aracana aurita,Shaw's Cowfish,,Land,,,
130887609,,https://static.inaturalist.org/photos/222658152/large.jpg,Mola alexandrini,Bump-head Mola,,Water,,,
132519956,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/225657634/large.jpg,Bathytoshia brevicaudata,Smooth Stingray,,Yes,Absent,Mid (0.3-1m),
133431041,,https://static.inaturalist.org/photos/227278996/large.jpg,Pempheris compressa,Smallscale Bullseye,,Yes,Absent,Mid (0.3-1m),
133449875,,https://static.inaturalist.org/photos/227313882/large.jpg,Parupeneus spilurus,Blacksaddle Goatfish,,Yes,Absent,Close (<30cm),
133449945,,https://static.inaturalist.org/photos/227314029/large.jpg,Morwong fuscus,Red Morwong,,Yes,Present,Mid (0.3-1m),
133450344,,https://static.inaturalist.org/photos/227314552/large.jpg,Dinolestes lewini,Longfin Pike,,Yes,Absent,Mid (0.3-1m),
134276479,,https://static.inaturalist.org/photos/228853417/large.jpg,Cephaloscyllium laticeps,Draughtboard Shark,,Land,,,
134374777,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/229034943/large.jpg,Hippocampus abdominalis,Bigbelly Seahorse,,Yes,Absent,Mid (0.3-1m),
134710292,,https://static.inaturalist.org/photos/229664199/large.jpeg,Achoerodus viridis,Eastern Blue Groper,,Land,,,
134710611,,https://static.inaturalist.org/photos/229664622/large.jpeg,Acanthistius ocellatus,Eastern Wirrah,,Land,,,
138939199,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237549207/large.jpg,Heteroscarus acroptilus,Rainbow Cale,,Yes,Absent,Mid (0.3-1m),
138939200,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237549213/large.jpg,Hypoplectrodes maccullochi,Halfbanded Seaperch,,Yes,Absent,Close (<30cm),
138939202,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237549223/large.jpg,Urolophus kapalensis,Kapala Stingaree,,Yes,Absent,Mid (0.3-1m),
138939204,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237549229/large.jpg,Plagiotremus tapeinosoma,Piano Fangblenny,,Yes,Absent,Close (<30cm),
138945977,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237560939/large.jpg,Dicotylichthys punctulatus,Threebar Porcupinefish,,Yes,Present,Mid (0.3-1m),
139313082,,https://static.inaturalist.org/photos/238256261/large.jpg,Parma microlepis,White-ear,,Yes,Absent,,
141243430,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241924510/large.jpeg,Spiniraja whitleyi,Melbourne Skate,,Yes,Absent,Wide-angle (>1m),
141252174,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241942395/large.jpeg,Orectolobus maculatus,Spotted Wobbegong,,Yes,Absent,Wide-angle (>1m),
141252178,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241942363/large.jpeg,Orectolobus halei,Gulf Wobbegong,,Yes,Absent,Wide-angle (>1m),
141252179,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241942558/large.jpeg,Bathytoshia brevicaudata,Smooth Stingray,,Yes,Absent,Wide-angle (>1m),
141253931,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241945826/large.jpeg,Heterodontus portusjacksoni,Port Jackson Shark,,Yes,Absent,Wide-angle (>1m),
141671115,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/242758689/large.jpeg,Platycephalus fuscus,Dusky Flathead,,Yes,Absent,Mid (0.3-1m),
142024951,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243427646/large.jpg,Cnidoglanis macrocephalus,Estuary Cobbler,,Yes,Absent,Mid (0.3-1m),
142800834,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244886816/large.jpeg,Scorpis lineolata,Silver Sweep,,Yes,Absent,Mid (0.3-1m),
142800853,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244886912/large.jpeg,Orectolobus maculatus,Spotted Wobbegong,,Yes,Absent,Mid (0.3-1m),Sargassum
142800854,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244886933/large.jpeg,Gerres subfasciatus,Common Silverbiddy,,Yes,Absent,Mid (0.3-1m),
142800868,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244887035/large.jpeg,Brachaluteres jacksonianus,Southern Pygmy Leatherjacket,,Yes,Present,Mid (0.3-1m),
142887732,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245039388/large.jpeg,Myliobatis tenuicaudatus,Southern Eagle Ray,,Yes,Absent,Wide-angle (>1m),
143021974,,https://static.inaturalist.org/photos/245269307/large.jpeg,Allomycterus pilatus,Deepwater Burrfish,,Land,,,
143158617,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245490964/large.jpg,Lepidoblennius haplodactylus,Eastern Jumping Blenny,,Yes,Absent,Close (<30cm),
143165390,,https://static.inaturalist.org/photos/245505281/large.jpg,Lepidoblennius haplodactylus,Eastern Jumping Blenny,,Yes,Absent,Close (<30cm),
143350170,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/245830235/large.jpeg,Nemadactylus douglasii,Grey Morwong,,Yes,Absent,Mid (0.3-1m),seagrass
143350175,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/245830306/large.jpeg,Morwong fuscus,Red Morwong,,Yes,Present,Mid (0.3-1m),seagrass
143350187,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/245831162/large.jpeg,Upeneichthys lineatus,Bluestriped Goatfish,,Yes,Absent,Mid (0.3-1m),seagrass
143350190,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/245831432/large.jpeg,Girella tricuspidata,Luderick,,Blurry,,,"possibly present, blurry/parial"
143413587,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245945167/large.jpeg,Bathytoshia brevicaudata,Smooth Stingray,,Above Water,,,"above water, posibly present"
143416250,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245949400/large.jpg,Xiphias gladius,Swordfish,,Land,,,
143681224,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246455002/large.jpg,Platycephalus marmoratus,Marbled Flathead,,Land,,,
144720972,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248451660/large.jpeg,Gymnothorax prasinus,Green Moray,,Yes,Absent,Close (<30cm),
145160179,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249303300/large.jpeg,Atypichthys strigatus,Australian Mado,,Yes,Present,Mid (0.3-1m),
145629249,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/250182708/large.jpeg,Morwong fuscus,Red Morwong,,Yes,Absent,Wide-angle (>1m),Sargassum
145629252,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/250182742/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Present,Mid (0.3-1m),and sargassum
146109361,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251125402/large.jpeg,Trygonoptera testacea,Common Stingaree,,Yes,Absent,Mid (0.3-1m),
146109362,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251125422/large.jpeg,Carcharias taurus,Greynurse Shark,,Yes,Present,Wide-angle (>1m),
146109369,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251125778/large.jpeg,Parma unifasciata,Girdled Scalyfin,,Yes,Absent,Mid (0.3-1m),
146109371,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251125800/large.jpeg,Carcharias taurus,Greynurse Shark,,Yes,Present,Wide-angle (>1m),
146109372,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251125817/large.jpeg,Carcharias taurus,Greynurse Shark,,Blurry,Present,Wide-angle (>1m),likely present dark/blurry
146194028,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251291260/large.jpg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Absent,Close (<30cm),Sargassum
146195997,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251295248/large.jpg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Absent,Mid (0.3-1m),
146200221,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251302904/large.jpg,Atypichthys strigatus,Australian Mado,,Yes,Absent,Mid (0.3-1m),Sargassum
146201979,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251306376/large.jpg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Absent,Mid (0.3-1m),
146203371,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251309250/large.jpg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Absent,Mid (0.3-1m),cystophora
146203495,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251309506/large.jpg,Chironemus marmoratus,Eastern Kelpfish,,Yes,Absent,Close (<30cm),Sargassum
146452500,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251791380/large.jpg,Tetractenos glaber,Smooth Toadfish,,Yes,Present,Close (<30cm),
146519576,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251921180/large.jpg,Lutjanus argentimaculatus,Mangrove Jack,,Yes,Absent,Mid (0.3-1m),
146656488,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/252189719/large.jpg,Lutjanus russellii,Moses' Snapper,,Land,,,
146671015,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/252219121/large.jpeg,Trygonorrhina fasciata,Eastern Fiddler Ray,,Yes,Absent,Close (<30cm),sand
146749321,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/252372864/large.jpg,Meuschenia freycineti,Sixspine Leatherjacket,,Yes,Absent,Mid (0.3-1m),
147087685,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/253035460/large.jpg,Aspasmogaster costata,Pink Clingfish,,Yes,Absent,Close (<30cm),
147088720,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/253036595/large.jpg,Tetractenos glaber,Smooth Toadfish,,Yes,Absent,Close (<30cm),
147451962,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/253730095/large.jpg,Myliobatis tenuicaudatus,Southern Eagle Ray,,Yes,Absent,Wide-angle (>1m),seagrass
147485615,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/253791483/large.jpg,Uraspis helvola,Whitetongue jack,,Land,,,
147688230,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/254178375/large.jpg,Carcharias taurus,Greynurse Shark,,Yes,Present,Wide-angle (>1m),seagrass
147691959,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/254185369/large.jpg,Bathygobius cocosensis,Cocos Frillgoby,,Yes,Absent,Close (<30cm),
147755231,CC-BY,https://static.inaturalist.org/photos/254304872/large.jpeg,Trygonorrhina fasciata,Eastern Fiddler Ray,,Yes,Absent,Wide-angle (>1m),seagrass
147757010,CC-BY,https://static.inaturalist.org/photos/254307928/large.jpeg,Pictilabrus laticlavius,Senator Wrasse,,Yes,Absent,Wide-angle (>1m),
148086623,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/254945148/large.jpg,Microcanthus joyceae,East-Australian Stripey,,Yes,Absent,Mid (0.3-1m),
148088154,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/254947370/large.jpg,Brachaelurus waddi,Blind Shark,,Yes,Absent,Mid (0.3-1m),
148510234,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/255758687/large.jpeg,Heteroscarus acroptilus,Rainbow Cale,,Yes,Present,Wide-angle (>1m),mostly sargassum
148510235,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/255758707/large.jpeg,Aplodactylus lophodon,Rock Cale,,Yes,Absent,Mid (0.3-1m),
148510238,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/255758757/large.jpeg,Meuschenia trachylepis,Yellowfin Leatherjacket,,Yes,Present,Mid (0.3-1m),
148510239,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/255758768/large.jpeg,Morwong fuscus,Red Morwong,,Yes,Present,Mid (0.3-1m),Crayweed
148510242,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/255758798/large.jpeg,Parupeneus spilurus,Blacksaddle Goatfish,,Yes,Present,Mid (0.3-1m),"likely present, partial"
148878663,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/256456670/large.jpeg,Tetractenos hamiltoni,Common Toadfish,,Yes,Absent,Mid (0.3-1m),seagrass
148883354,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/256467043/large.jpg,Anoplocapros inermis,Eastern Smooth Boxfish,,Land,,,
148956017,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/256604282/large.jpeg,Zanclus cornutus,Moorish Idol,,Yes,Present,Mid (0.3-1m),
149118446,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/256907857/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Present,Mid (0.3-1m),"likely present, partial"
149394815,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257424775/large.jpeg,Dinolestes lewini,Longfin Pike,,Yes,Present,Wide-angle (>1m),
149394816,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257424785/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Absent,Mid (0.3-1m),Crayweed
149394821,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257424798/large.jpeg,Girella elevata,Rock Blackfish,,Yes,Absent,Mid (0.3-1m),Crayweed
149394827,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257424832/large.jpeg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Absent,Mid (0.3-1m),Sargassum
149394831,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257424855/large.jpeg,Olisthops cyanomelas,Herring Cale,,Yes,Absent,Mid (0.3-1m),Crayweed
149394841,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257424919/large.jpeg,Tetractenos glaber,Smooth Toadfish,,Yes,Absent,Mid (0.3-1m),
149394842,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257424924/large.jpeg,Trachurus novaezelandiae,Yellowtail Scad,,Blurry,,,
149394846,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257425042/large.jpeg,Morwong fuscus,Red Morwong,,Yes,Absent,Wide-angle (>1m),cystophora
149395182,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257425405/large.jpeg,Atypichthys strigatus,Australian Mado,,Yes,Absent,Wide-angle (>1m),Crayweed
149395189,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/257425428/large.jpeg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Absent,Mid (0.3-1m),Sargassum
150475955,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/259479273/large.jpeg,Morwong fuscus,Red Morwong,,Yes,Absent,Wide-angle (>1m),Crayweed/Sargassum
150482234,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/259490566/large.jpeg,Trygonorrhina fasciata,Eastern Fiddler Ray,,Yes,Absent,Mid (0.3-1m),
150515482,CC-BY-NC,https://static.inaturalist.org/photos/259553920/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Absent,Mid (0.3-1m),seagrass
150515540,CC-BY-NC,https://static.inaturalist.org/photos/259554067/large.jpeg,Carcharias taurus,Greynurse Shark,,Yes,Present,Wide-angle (>1m),
150515768,CC-BY-NC,https://static.inaturalist.org/photos/259554448/large.jpeg,Pempheris compressa,Smallscale Bullseye,,Yes,Absent,Wide-angle (>1m),"possibly present, blurry"
150516347,CC-BY-NC,https://static.inaturalist.org/photos/259555264/large.jpeg,Hypoplectrodes maccullochi,Halfbanded Seaperch,,Yes,Absent,Mid (0.3-1m),
150516405,CC-BY-NC,https://static.inaturalist.org/photos/259555392/large.jpeg,Morwong fuscus,Red Morwong,,Yes,Absent,Mid (0.3-1m),
150516528,CC-BY-NC,https://static.inaturalist.org/photos/259555569/large.jpeg,Ophthalmolepis lineolata,Southern Maori Wrasse,,Yes,Absent,Mid (0.3-1m),
150516634,CC-BY-NC,https://static.inaturalist.org/photos/259555711/large.jpeg,Carcharias taurus,Greynurse Shark,,Blurry,Absent,Wide-angle (>1m),"possibly present, blurry"
150519197,CC-BY-NC,https://static.inaturalist.org/photos/259560864/large.jpeg,Halichoeres nebulosus,Cloud Wrasse,,Yes,Absent,Close (<30cm),
150532417,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/259586655/large.jpeg,Scorpaenodes evides,Cheekspot Scorpionfish,,Yes,Absent,Close (<30cm),
150532840,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/259587421/large.jpeg,Dinolestes lewini,Longfin Pike,,Yes,Present,Mid (0.3-1m),"likely present, blurry"
150532914,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/259587707/large.jpeg,Olisthops cyanomelas,Herring Cale,,Yes,Present,Mid (0.3-1m),
150983758,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/260440208/large.jpeg,Anoplocapros inermis,Eastern Smooth Boxfish,,Yes,Absent,Close (<30cm),
150996152,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/260464058/large.jpeg,Pomacentrus coelestis,Neon Damselfish,,Yes,Absent,Close (<30cm),
150996824,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/260465154/large.jpeg,Parma unifasciata,Girdled Scalyfin,,Yes,Absent,Wide-angle (>1m),crayweed
151006649,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/260485530/large.jpeg,Eubalichthys bucephalus,Black Reef Leatherjacket,,Yes,Absent,Mid (0.3-1m),
151007926,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/260487952/large.jpeg,Chironemus marmoratus,Eastern Kelpfish,,Yes,Absent,Mid (0.3-1m),
